dataset,generator,variant,vehicles,distance,feasible,violations,base_runtime,bks_vehicles,bks_distance,vehicle_gap,distance_gap_pct,distance_gap_comparable,bks_source
RC102,greedy_insertion,full_ftv,16,1853.735016,True,0,0.340020,12,1554.75,4,19.230424,False,SINTEF VRPTW 100 customers
RC102,nearest_neighbor,fast_only,27,2647.099253,False,1,0.007332,12,1554.75,15,70.258836,False,SINTEF VRPTW 100 customers
RC102,nearest_neighbor,fast_repair,27,2647.099253,False,1,0.007332,12,1554.75,15,70.258836,False,SINTEF VRPTW 100 customers
RC102,nearest_neighbor,fast_repair_merge,21,2397.100536,True,0,0.007332,12,1554.75,9,54.179163,False,SINTEF VRPTW 100 customers
RC102,nearest_neighbor,fast_repair_merge_elim,16,1979.590261,True,0,0.007332,12,1554.75,4,27.325310,False,SINTEF VRPTW 100 customers
RC102,nearest_neighbor,full_ftv,16,1884.349481,True,0,0.007332,12,1554.75,4,21.199516,False,SINTEF VRPTW 100 customers
RC102,regret_insertion,fast_only,19,2821.931841,True,0,0.347480,12,1554.75,7,81.503897,False,SINTEF VRPTW 100 customers
RC102,regret_insertion,fast_repair,19,2821.931841,True,0,0.347480,12,1554.75,7,81.503897,False,SINTEF VRPTW 100 customers
RC102,regret_insertion,fast_repair_merge,19,2821.931841,True,0,0.347480,12,1554.75,7,81.503897,False,SINTEF VRPTW 100 customers
RC102,regret_insertion,fast_repair_merge_elim,17,2654.314879,True,0,0.347480,12,1554.75,5,70.722938,False,SINTEF VRPTW 100 customers
RC102,regret_insertion,full_ftv,17,2343.002548,True,0,0.347480,12,1554.75,5,50.699633,False,SINTEF VRPTW 100 customers
RC103,greedy_insertion,fast_only,15,2106.547173,True,0,0.360701,11,1261.67,4,66.964989,False,SINTEF VRPTW 100 customers
RC103,greedy_insertion,fast_repair,15,2106.547173,True,0,0.360701,11,1261.67,4,66.964989,False,SINTEF VRPTW 100 customers
RC103,greedy_insertion,fast_repair_merge,15,2106.547173,True,0,0.360701,11,1261.67,4,66.964989,False,SINTEF VRPTW 100 customers
RC103,greedy_insertion,fast_repair_merge_elim,14,2004.112658,True,0,0.360701,11,1261.67,3,58.846026,False,SINTEF VRPTW 100 customers
RC103,greedy_insertion,full_ftv,14,1798.714112,True,0,0.360701,11,1261.67,3,42.566132,False,SINTEF VRPTW 100 customers
RC103,nearest_neighbor,fast_only,23,2220.763255,True,0,0.006905,11,1261.67,12,76.017759,False,SINTEF VRPTW 100 customers
RC103,nearest_neighbor,fast_repair,23,2220.763255,True,0,0.006905,11,1261.67,12,76.017759,False,SINTEF VRPTW 100 customers
RC103,nearest_neighbor,fast_repair_merge,17,2072.907694,True,0,0.006905,11,1261.67,6,64.298723,False,SINTEF VRPTW 100 customers
RC103,nearest_neighbor,fast_repair_merge_elim,14,1889.550403,True,0,0.006905,11,1261.67,3,49.765819,False,SINTEF VRPTW 100 customers
RC103,nearest_neighbor,full_ftv,14,1797.662575,True,0,0.006905,11,1261.67,3,42.482787,False,SINTEF VRPTW 100 customers
RC103,regret_insertion,fast_only,19,3229.957896,True,0,0.403578,11,1261.67,8,156.006554,False,SINTEF VRPTW 100 customers
RC103,regret_insertion,fast_repair,19,3229.957896,True,0,0.403578,11,1261.67,8,156.006554,False,SINTEF VRPTW 100 customers
RC103,regret_insertion,fast_repair_merge,19,3229.957896,True,0,0.403578,11,1261.67,8,156.006554,False,SINTEF VRPTW 100 customers
RC103,regret_insertion,fast_repair_merge_elim,18,3114.422605,True,0,0.403578,11,1261.67,7,146.849224,False,SINTEF VRPTW 100 customers
RC103,regret_insertion,full_ftv,16,2295.160400,True,0,0.403578,11,1261.67,5,81.914478,False,SINTEF VRPTW 100 customers
RC104,greedy_insertion,fast_only,14,1801.182286,True,0,0.407701,10,1135.48,4,58.627390,False,SINTEF VRPTW 100 customers
RC104,greedy_insertion,fast_repair,14,1801.182286,True,0,0.407701,10,1135.48,4,58.627390,False,SINTEF VRPTW 100 customers
RC104,greedy_insertion,fast_repair_merge,14,1801.182286,True,0,0.407701,10,1135.48,4,58.627390,False,SINTEF VRPTW 100 customers
RC104,greedy_insertion,fast_repair_merge_elim,13,1711.234097,True,0,0.407701,10,1135.48,3,50.705789,False,SINTEF VRPTW 100 customers
RC104,greedy_insertion,full_ftv,13,1553.487444,True,0,0.407701,10,1135.48,3,36.813281,False,SINTEF VRPTW 100 customers
RC104,nearest_neighbor,fast_only,16,1754.612330,True,0,0.006245,10,1135.48,6,54.526044,False,SINTEF VRPTW 100 customers
RC104,nearest_neighbor,fast_repair,16,1754.612330,True,0,0.006245,10,1135.48,6,54.526044,False,SINTEF VRPTW 100 customers
RC104,nearest_neighbor,fast_repair_merge,14,1640.232616,True,0,0.006245,10,1135.48,4,44.452797,False,SINTEF VRPTW 100 customers
RC104,nearest_neighbor,fast_repair_merge_elim,12,1506.898152,True,0,0.006245,10,1135.48,2,32.710233,False,SINTEF VRPTW 100 customers
RC104,nearest_neighbor,full_ftv,12,1467.671730,True,0,0.006245,10,1135.48,2,29.255621,False,SINTEF VRPTW 100 customers
RC104,regret_insertion,fast_only,20,3590.914567,True,0,0.434789,10,1135.48,10,216.246395,False,SINTEF VRPTW 100 customers
RC104,regret_insertion,fast_repair,20,3590.914567,True,0,0.434789,10,1135.48,10,216.246395,False,SINTEF VRPTW 100 customers
RC104,regret_insertion,fast_repair_merge,20,3590.914567,True,0,0.434789,10,1135.48,10,216.246395,False,SINTEF VRPTW 100 customers
RC104,regret_insertion,fast_repair_merge_elim,20,3590.914567,True,0,0.434789,10,1135.48,10,216.246395,False,SINTEF VRPTW 100 customers
RC104,regret_insertion,full_ftv,15,2457.238632,True,0,0.434789,10,1135.48,5,116.405276,False,SINTEF VRPTW 100 customers
RC105,greedy_insertion,fast_only,20,2502.852081,True,0,0.322511,13,1629.44,7,53.601979,False,SINTEF VRPTW 100 customers
RC105,greedy_insertion,fast_repair,20,2502.852081,True,0,0.322511,13,1629.44,7,53.601979,False,SINTEF VRPTW 100 customers
RC105,greedy_insertion,fast_repair_merge,20,2502.852081,True,0,0.322511,13,1629.44,7,53.601979,False,SINTEF VRPTW 100 customers
RC105,greedy_insertion,fast_repair_merge_elim,18,2354.596514,True,0,0.322511,13,1629.44,5,44.503419,False,SINTEF VRPTW 100 customers
RC105,greedy_insertion,full_ftv,18,2016.994798,True,0,0.322511,13,1629.44,5,23.784539,False,SINTEF VRPTW 100 customers
RC105,nearest_neighbor,fast_only,28,2812.898997,False,1,0.007563,13,1629.44,15,72.629799,False,SINTEF VRPTW 100 customers
RC105,nearest_neighbor,fast_repair,28,2812.898997,False,1,0.007563,13,1629.44,15,72.629799,False,SINTEF VRPTW 100 customers
RC105,nearest_neighbor,fast_repair_merge,22,2574.895534,True,0,0.007563,13,1629.44,9,58.023341,False,SINTEF VRPTW 100 customers
RC105,nearest_neighbor,fast_repair_merge_elim,18,2187.601763,True,0,0.007563,13,1629.44,5,34.254821,False,SINTEF VRPTW 100 customers
RC105,nearest_neighbor,full_ftv,18,2034.984890,True,0,0.007563,13,1629.44,5,24.888605,False,SINTEF VRPTW 100 customers
RC105,regret_insertion,fast_only,22,3307.234304,True,0,0.365070,13,1629.44,9,102.967541,False,SINTEF VRPTW 100 customers
RC105,regret_insertion,fast_repair,22,3307.234304,True,0,0.365070,13,1629.44,9,102.967541,False,SINTEF VRPTW 100 customers
RC105,regret_insertion,fast_repair_merge,22,3307.234304,True,0,0.365070,13,1629.44,9,102.967541,False,SINTEF VRPTW 100 customers
RC105,regret_insertion,fast_repair_merge_elim,20,3023.827045,True,0,0.365070,13,1629.44,7,85.574617,False,SINTEF VRPTW 100 customers
RC105,regret_insertion,full_ftv,19,2284.915954,True,0,0.365070,13,1629.44,6,40.227069,False,SINTEF VRPTW 100 customers
RC106,greedy_insertion,fast_only,16,2134.704888,True,0,0.330896,11,1424.73,5,49.832241,False,SINTEF VRPTW 100 customers
RC106,greedy_insertion,fast_repair,16,2134.704888,True,0,0.330896,11,1424.73,5,49.832241,False,SINTEF VRPTW 100 customers
RC106,greedy_insertion,fast_repair_merge,16,2134.704888,True,0,0.330896,11,1424.73,5,49.832241,False,SINTEF VRPTW 100 customers
RC106,greedy_insertion,fast_repair_merge_elim,16,2134.704888,True,0,0.330896,11,1424.73,5,49.832241,False,SINTEF VRPTW 100 customers
RC106,greedy_insertion,full_ftv,16,1912.248501,True,0,0.330896,11,1424.73,5,34.218308,False,SINTEF VRPTW 100 customers
RC106,nearest_neighbor,fast_only,20,2119.216083,True,0,0.006925,11,1424.73,9,48.745101,False,SINTEF VRPTW 100 customers
RC106,nearest_neighbor,fast_repair,20,2119.216083,True,0,0.006925,11,1424.73,9,48.745101,False,SINTEF VRPTW 100 customers
RC106,nearest_neighbor,fast_repair_merge,18,2111.799328,True,0,0.006925,11,1424.73,7,48.224529,False,SINTEF VRPTW 100 customers
RC106,nearest_neighbor,fast_repair_merge_elim,15,1877.657623,True,0,0.006925,11,1424.73,4,31.790418,False,SINTEF VRPTW 100 customers
RC106,nearest_neighbor,full_ftv,15,1696.272823,True,0,0.006925,11,1424.73,4,19.059248,False,SINTEF VRPTW 100 customers
RC106,regret_insertion,fast_only,23,3649.516308,True,0,0.378203,11,1424.73,12,156.154942,False,SINTEF VRPTW 100 customers
RC106,regret_insertion,fast_repair,23,3649.516308,True,0,0.378203,11,1424.73,12,156.154942,False,SINTEF VRPTW 100 customers
RC106,regret_insertion,fast_repair_merge,23,3649.516308,True,0,0.378203,11,1424.73,12,156.154942,False,SINTEF VRPTW 100 customers
RC106,regret_insertion,fast_repair_merge_elim,22,3572.932468,True,0,0.378203,11,1424.73,11,150.779619,False,SINTEF VRPTW 100 customers
RC106,regret_insertion,full_ftv,19,2698.986224,True,0,0.378203,11,1424.73,8,89.438436,False,SINTEF VRPTW 100 customers
RC107,greedy_insertion,fast_only,15,1885.188073,True,0,0.346964,11,1230.48,4,53.207535,False,SINTEF VRPTW 100 customers
RC107,greedy_insertion,fast_repair,15,1885.188073,True,0,0.346964,11,1230.48,4,53.207535,False,SINTEF VRPTW 100 customers
RC107,greedy_insertion,fast_repair_merge,15,1885.188073,True,0,0.346964,11,1230.48,4,53.207535,False,SINTEF VRPTW 100 customers
RC107,greedy_insertion,fast_repair_merge_elim,14,1773.770527,True,0,0.346964,11,1230.48,3,44.152731,False,SINTEF VRPTW 100 customers
RC107,greedy_insertion,full_ftv,14,1590.095882,True,0,0.346964,11,1230.48,3,29.225658,False,SINTEF VRPTW 100 customers
RC107,nearest_neighbor,fast_only,18,1952.328721,True,0,0.006614,11,1230.48,7,58.663995,False,SINTEF VRPTW 100 customers
RC107,nearest_neighbor,fast_repair,18,1952.328721,True,0,0.006614,11,1230.48,7,58.663995,False,SINTEF VRPTW 100 customers
RC107,nearest_neighbor,fast_repair_merge,16,1846.095802,True,0,0.006614,11,1230.48,5,50.030541,False,SINTEF VRPTW 100 customers
RC107,nearest_neighbor,fast_repair_merge_elim,13,1675.973412,True,0,0.006614,11,1230.48,2,36.204848,False,SINTEF VRPTW 100 customers
RC107,nearest_neighbor,full_ftv,13,1645.991347,True,0,0.006614,11,1230.48,2,33.768232,False,SINTEF VRPTW 100 customers
RC107,regret_insertion,fast_only,21,3643.257246,True,0,0.402602,11,1230.48,10,196.084231,False,SINTEF VRPTW 100 customers
RC107,regret_insertion,fast_repair,21,3643.257246,True,0,0.402602,11,1230.48,10,196.084231,False,SINTEF VRPTW 100 customers
RC107,regret_insertion,fast_repair_merge,21,3643.257246,True,0,0.402602,11,1230.48,10,196.084231,False,SINTEF VRPTW 100 customers
RC107,regret_insertion,fast_repair_merge_elim,21,3643.257246,True,0,0.402602,11,1230.48,10,196.084231,False,SINTEF VRPTW 100 customers
RC107,regret_insertion,full_ftv,18,2423.096927,True,0,0.402602,11,1230.48,7,96.922902,False,SINTEF VRPTW 100 customers
RC108,greedy_insertion,fast_only,13,1747.159868,True,0,0.382493,10,1139.82,3,53.283840,False,SINTEF VRPTW 100 customers
RC108,greedy_insertion,fast_repair,13,1747.159868,True,0,0.382493,10,1139.82,3,53.283840,False,SINTEF VRPTW 100 customers
RC108,greedy_insertion,fast_repair_merge,13,1747.159868,True,0,0.382493,10,1139.82,3,53.283840,False,SINTEF VRPTW 100 customers
RC108,greedy_insertion,fast_repair_merge_elim,13,1747.159868,True,0,0.382493,10,1139.82,3,53.283840,False,SINTEF VRPTW 100 customers
RC108,greedy_insertion,full_ftv,13,1610.451847,True,0,0.382493,10,1139.82,3,41.290015,False,SINTEF VRPTW 100 customers
RC108,nearest_neighbor,fast_only,15,1792.977703,True,0,0.006300,10,1139.82,5,57.303583,False,SINTEF VRPTW 100 customers
RC108,nearest_neighbor,fast_repair,15,1792.977703,True,0,0.006300,10,1139.82,5,57.303583,False,SINTEF VRPTW 100 customers
RC108,nearest_neighbor,fast_repair_merge,15,1792.977703,True,0,0.006300,10,1139.82,5,57.303583,False,SINTEF VRPTW 100 customers
RC108,nearest_neighbor,fast_repair_merge_elim,13,1567.910844,True,0,0.006300,10,1139.82,3,37.557759,False,SINTEF VRPTW 100 customers
RC108,nearest_neighbor,full_ftv,13,1484.173656,True,0,0.006300,10,1139.82,3,30.211231,False,SINTEF VRPTW 100 customers
RC108,regret_insertion,fast_only,22,3923.036072,True,0,0.442097,10,1139.82,12,244.180315,False,SINTEF VRPTW 100 customers
RC108,regret_insertion,fast_repair,22,3923.036072,True,0,0.442097,10,1139.82,12,244.180315,False,SINTEF VRPTW 100 customers
RC108,regret_insertion,fast_repair_merge,22,3923.036072,True,0,0.442097,10,1139.82,12,244.180315,False,SINTEF VRPTW 100 customers
RC108,regret_insertion,fast_repair_merge_elim,22,3923.036072,True,0,0.442097,10,1139.82,12,244.180315,False,SINTEF VRPTW 100 customers
RC108,regret_insertion,full_ftv,18,2922.469658,True,0,0.442097,10,1139.82,8,156.397471,False,SINTEF VRPTW 100 customers
RC201,greedy_insertion,fast_only,5,2181.225772,True,0,0.312541,4,1406.94,1,55.033319,False,SINTEF VRPTW 100 customers
RC201,greedy_insertion,fast_repair,5,2181.225772,True,0,0.312541,4,1406.94,1,55.033319,False,SINTEF VRPTW 100 customers
RC201,greedy_insertion,fast_repair_merge,5,2181.225772,True,0,0.312541,4,1406.94,1,55.033319,False,SINTEF VRPTW 100 customers
RC201,greedy_insertion,fast_repair_merge_elim,5,2181.225772,True,0,0.312541,4,1406.94,1,55.033319,False,SINTEF VRPTW 100 customers
RC201,greedy_insertion,full_ftv,5,1853.341144,True,0,0.312541,4,1406.94,1,31.728513,False,SINTEF VRPTW 100 customers
RC201,nearest_neighbor,fast_only,15,2468.245614,True,0,0.008182,4,1406.94,11,75.433609,False,SINTEF VRPTW 100 customers
RC201,nearest_neighbor,fast_repair,15,2468.245614,True,0,0.008182,4,1406.94,11,75.433609,False,SINTEF VRPTW 100 customers
RC201,nearest_neighbor,fast_repair_merge,7,2404.121266,True,0,0.008182,4,1406.94,3,70.875891,False,SINTEF VRPTW 100 customers
RC201,nearest_neighbor,fast_repair_merge_elim,5,2056.871335,True,0,0.008182,4,1406.94,1,46.194673,False,SINTEF VRPTW 100 customers
RC201,nearest_neighbor,full_ftv,5,1910.064392,True,0,0.008182,4,1406.94,1,35.760188,False,SINTEF VRPTW 100 customers
RC201,regret_insertion,fast_only,7,4036.745802,True,0,0.340189,4,1406.94,3,186.916699,False,SINTEF VRPTW 100 customers
RC201,regret_insertion,fast_repair,7,4036.745802,True,0,0.340189,4,1406.94,3,186.916699,False,SINTEF VRPTW 100 customers
RC201,regret_insertion,fast_repair_merge,7,4036.745802,True,0,0.340189,4,1406.94,3,186.916699,False,SINTEF VRPTW 100 customers
RC201,regret_insertion,fast_repair_merge_elim,7,4036.745802,True,0,0.340189,4,1406.94,3,186.916699,False,SINTEF VRPTW 100 customers
RC201,regret_insertion,full_ftv,7,2684.620689,True,0,0.340189,4,1406.94,3,90.812735,False,SINTEF VRPTW 100 customers
RC202,greedy_insertion,fast_only,5,2030.006042,True,0,0.361327,3,1365.65,2,48.647607,False,SINTEF VRPTW 100 customers
RC202,greedy_insertion,fast_repair,5,2030.006042,True,0,0.361327,3,1365.65,2,48.647607,False,SINTEF VRPTW 100 customers
RC202,greedy_insertion,fast_repair_merge,5,2030.006042,True,0,0.361327,3,1365.65,2,48.647607,False,SINTEF VRPTW 100 customers
RC202,greedy_insertion,fast_repair_merge_elim,5,2030.006042,True,0,0.361327,3,1365.65,2,48.647607,False,SINTEF VRPTW 100 customers
RC202,greedy_insertion,full_ftv,5,1581.594046,True,0,0.361327,3,1365.65,2,15.812547,False,SINTEF VRPTW 100 customers
RC202,nearest_neighbor,fast_only,13,2114.341605,True,0,0.007315,3,1365.65,10,54.823096,False,SINTEF VRPTW 100 customers
RC202,nearest_neighbor,fast_repair,13,2114.341605,True,0,0.007315,3,1365.65,10,54.823096,False,SINTEF VRPTW 100 customers
RC202,nearest_neighbor,fast_repair_merge,6,1932.244159,True,0,0.007315,3,1365.65,3,41.488973,False,SINTEF VRPTW 100 customers
RC202,nearest_neighbor,fast_repair_merge_elim,5,1811.595333,True,0,0.007315,3,1365.65,2,32.654438,False,SINTEF VRPTW 100 customers
RC202,nearest_neighbor,full_ftv,5,1623.996992,True,0,0.007315,3,1365.65,2,18.917511,False,SINTEF VRPTW 100 customers
RC202,regret_insertion,fast_only,6,3894.132357,True,0,0.387950,3,1365.65,3,185.148637,False,SINTEF VRPTW 100 customers
RC202,regret_insertion,fast_repair,6,3894.132357,True,0,0.387950,3,1365.65,3,185.148637,False,SINTEF VRPTW 100 customers
RC202,regret_insertion,fast_repair_merge,6,3894.132357,True,0,0.387950,3,1365.65,3,185.148637,False,SINTEF VRPTW 100 customers
RC202,regret_insertion,fast_repair_merge_elim,6,3894.132357,True,0,0.387950,3,1365.65,3,185.148637,False,SINTEF VRPTW 100 customers
RC202,regret_insertion,full_ftv,5,2155.671277,True,0,0.387950,3,1365.65,2,57.849469,False,SINTEF VRPTW 100 customers
RC203,greedy_insertion,fast_only,4,1800.930640,True,0,0.521173,3,1049.62,1,71.579299,False,SINTEF VRPTW 100 customers
RC203,greedy_insertion,fast_repair,4,1800.930640,True,0,0.521173,3,1049.62,1,71.579299,False,SINTEF VRPTW 100 customers
RC203,greedy_insertion,fast_repair_merge,4,1800.930640,True,0,0.521173,3,1049.62,1,71.579299,False,SINTEF VRPTW 100 customers
RC203,greedy_insertion,fast_repair_merge_elim,3,1702.631334,True,0,0.521173,3,1049.62,0,62.214071,True,SINTEF VRPTW 100 customers
RC203,greedy_insertion,full_ftv,3,1630.805569,True,0,0.521173,3,1049.62,0,55.371046,True,SINTEF VRPTW 100 customers
RC203,nearest_neighbor,fast_only,13,2073.990222,True,0,0.006873,3,1049.62,10,97.594389,False,SINTEF VRPTW 100 customers
RC203,nearest_neighbor,fast_repair,13,2073.990222,True,0,0.006873,3,1049.62,10,97.594389,False,SINTEF VRPTW 100 customers
RC203,nearest_neighbor,fast_repair_merge,6,1931.611397,True,0,0.006873,3,1049.62,3,84.029591,False,SINTEF VRPTW 100 customers
RC203,nearest_neighbor,fast_repair_merge_elim,3,1666.758407,True,0,0.006873,3,1049.62,0,58.796365,True,SINTEF VRPTW 100 customers
RC203,nearest_neighbor,full_ftv,3,1549.865965,True,0,0.006873,3,1049.62,0,47.659721,True,SINTEF VRPTW 100 customers
RC203,regret_insertion,fast_only,6,3111.745481,True,0,0.479670,3,1049.62,3,196.464004,False,SINTEF VRPTW 100 customers
RC203,regret_insertion,fast_repair,6,3111.745481,True,0,0.479670,3,1049.62,3,196.464004,False,SINTEF VRPTW 100 customers
RC203,regret_insertion,fast_repair_merge,5,3087.228820,True,0,0.479670,3,1049.62,2,194.128239,False,SINTEF VRPTW 100 customers
RC203,regret_insertion,fast_repair_merge_elim,5,3087.228820,True,0,0.479670,3,1049.62,2,194.128239,False,SINTEF VRPTW 100 customers
RC203,regret_insertion,full_ftv,5,2122.555158,True,0,0.479670,3,1049.62,2,102.221295,False,SINTEF VRPTW 100 customers
RC204,greedy_insertion,fast_only,4,1434.174241,True,0,0.628757,3,798.46,1,79.617544,False,SINTEF VRPTW 100 customers
RC204,greedy_insertion,fast_repair,4,1434.174241,True,0,0.628757,3,798.46,1,79.617544,False,SINTEF VRPTW 100 customers
RC204,greedy_insertion,fast_repair_merge,4,1434.174241,True,0,0.628757,3,798.46,1,79.617544,False,SINTEF VRPTW 100 customers
RC204,greedy_insertion,fast_repair_merge_elim,3,1243.260961,True,0,0.628757,3,798.46,0,55.707357,True,SINTEF VRPTW 100 customers
RC204,greedy_insertion,full_ftv,3,1092.594400,True,0,0.628757,3,798.46,0,36.837713,True,SINTEF VRPTW 100 customers
RC204,nearest_neighbor,fast_only,7,1361.201627,True,0,0.005874,3,798.46,4,70.478374,False,SINTEF VRPTW 100 customers
RC204,nearest_neighbor,fast_repair,7,1361.201627,True,0,0.005874,3,798.46,4,70.478374,False,SINTEF VRPTW 100 customers
RC204,nearest_neighbor,fast_repair_merge,5,1330.837822,True,0,0.005874,3,798.46,2,66.675578,False,SINTEF VRPTW 100 customers
RC204,nearest_neighbor,fast_repair_merge_elim,3,1102.980172,True,0,0.005874,3,798.46,0,38.138438,True,SINTEF VRPTW 100 customers
RC204,nearest_neighbor,full_ftv,3,1026.073685,True,0,0.005874,3,798.46,0,28.506586,True,SINTEF VRPTW 100 customers
RC204,regret_insertion,fast_only,4,2559.851821,True,0,0.584070,3,798.46,1,220.598630,False,SINTEF VRPTW 100 customers
RC204,regret_insertion,fast_repair,4,2559.851821,True,0,0.584070,3,798.46,1,220.598630,False,SINTEF VRPTW 100 customers
RC204,regret_insertion,fast_repair_merge,4,2559.851821,True,0,0.584070,3,798.46,1,220.598630,False,SINTEF VRPTW 100 customers
RC204,regret_insertion,fast_repair_merge_elim,4,2559.851821,True,0,0.584070,3,798.46,1,220.598630,False,SINTEF VRPTW 100 customers
RC204,regret_insertion,full_ftv,4,2213.482065,True,0,0.584070,3,798.46,1,177.218905,False,SINTEF VRPTW 100 customers
RC205,greedy_insertion,fast_only,5,2159.620220,True,0,0.345653,4,1297.65,1,66.425478,False,SINTEF VRPTW 100 customers
RC205,greedy_insertion,fast_repair,5,2159.620220,True,0,0.345653,4,1297.65,1,66.425478,False,SINTEF VRPTW 100 customers
RC205,greedy_insertion,fast_repair_merge,5,2159.620220,True,0,0.345653,4,1297.65,1,66.425478,False,SINTEF VRPTW 100 customers
RC205,greedy_insertion,fast_repair_merge_elim,5,2159.620220,True,0,0.345653,4,1297.65,1,66.425478,False,SINTEF VRPTW 100 customers
RC205,greedy_insertion,full_ftv,5,1600.312514,True,0,0.345653,4,1297.65,1,23.323894,False,SINTEF VRPTW 100 customers
RC205,nearest_neighbor,fast_only,15,2567.284479,True,0,0.008295,4,1297.65,11,97.841057,False,SINTEF VRPTW 100 customers
RC205,nearest_neighbor,fast_repair,15,2567.284479,True,0,0.008295,4,1297.65,11,97.841057,False,SINTEF VRPTW 100 customers
RC205,nearest_neighbor,fast_repair_merge,8,2253.390811,True,0,0.008295,4,1297.65,4,73.651663,False,SINTEF VRPTW 100 customers
RC205,nearest_neighbor,fast_repair_merge_elim,5,1756.469308,True,0,0.008295,4,1297.65,1,35.357709,False,SINTEF VRPTW 100 customers
RC205,nearest_neighbor,full_ftv,5,1562.642528,True,0,0.008295,4,1297.65,1,20.420955,False,SINTEF VRPTW 100 customers
RC205,regret_insertion,fast_only,6,3609.030301,True,0,0.342780,4,1297.65,2,178.120472,False,SINTEF VRPTW 100 customers
RC205,regret_insertion,fast_repair,6,3609.030301,True,0,0.342780,4,1297.65,2,178.120472,False,SINTEF VRPTW 100 customers
RC205,regret_insertion,fast_repair_merge,6,3609.030301,True,0,0.342780,4,1297.65,2,178.120472,False,SINTEF VRPTW 100 customers
RC205,regret_insertion,fast_repair_merge_elim,6,3609.030301,True,0,0.342780,4,1297.65,2,178.120472,False,SINTEF VRPTW 100 customers
RC205,regret_insertion,full_ftv,6,2258.063098,True,0,0.342780,4,1297.65,2,74.011721,False,SINTEF VRPTW 100 customers
RC206,greedy_insertion,fast_only,4,1923.084254,True,0,0.370683,3,1146.32,1,67.761555,False,SINTEF VRPTW 100 customers
RC206,greedy_insertion,fast_repair,4,1923.084254,True,0,0.370683,3,1146.32,1,67.761555,False,SINTEF VRPTW 100 customers
RC206,greedy_insertion,fast_repair_merge,4,1923.084254,True,0,0.370683,3,1146.32,1,67.761555,False,SINTEF VRPTW 100 customers
RC206,greedy_insertion,fast_repair_merge_elim,4,1923.084254,True,0,0.370683,3,1146.32,1,67.761555,False,SINTEF VRPTW 100 customers
RC206,greedy_insertion,full_ftv,4,1502.185871,True,0,0.370683,3,1146.32,1,31.044200,False,SINTEF VRPTW 100 customers
RC206,nearest_neighbor,fast_only,9,1820.945295,True,0,0.007988,3,1146.32,6,58.851394,False,SINTEF VRPTW 100 customers
RC206,nearest_neighbor,fast_repair,9,1820.945295,True,0,0.007988,3,1146.32,6,58.851394,False,SINTEF VRPTW 100 customers
RC206,nearest_neighbor,fast_repair_merge,5,1961.298309,True,0,0.007988,3,1146.32,2,71.095184,False,SINTEF VRPTW 100 customers
RC206,nearest_neighbor,fast_repair_merge_elim,4,1809.239777,True,0,0.007988,3,1146.32,1,57.830255,False,SINTEF VRPTW 100 customers
RC206,nearest_neighbor,full_ftv,4,1670.538251,True,0,0.007988,3,1146.32,1,45.730533,False,SINTEF VRPTW 100 customers
RC206,regret_insertion,fast_only,6,3495.259450,True,0,0.378087,3,1146.32,3,204.911321,False,SINTEF VRPTW 100 customers
RC206,regret_insertion,fast_repair,6,3495.259450,True,0,0.378087,3,1146.32,3,204.911321,False,SINTEF VRPTW 100 customers
RC206,regret_insertion,fast_repair_merge,5,3387.562379,True,0,0.378087,3,1146.32,2,195.516294,False,SINTEF VRPTW 100 customers
RC206,regret_insertion,fast_repair_merge_elim,5,3387.562379,True,0,0.378087,3,1146.32,2,195.516294,False,SINTEF VRPTW 100 customers
RC206,regret_insertion,full_ftv,5,2692.265827,True,0,0.378087,3,1146.32,2,134.861629,False,SINTEF VRPTW 100 customers
RC207,greedy_insertion,fast_only,4,1876.854240,True,0,0.442882,3,1061.14,1,76.871500,False,SINTEF VRPTW 100 customers
RC207,greedy_insertion,fast_repair,4,1876.854240,True,0,0.442882,3,1061.14,1,76.871500,False,SINTEF VRPTW 100 customers
RC207,greedy_insertion,fast_repair_merge,4,1876.854240,True,0,0.442882,3,1061.14,1,76.871500,False,SINTEF VRPTW 100 customers
RC207,greedy_insertion,fast_repair_merge_elim,4,1876.854240,True,0,0.442882,3,1061.14,1,76.871500,False,SINTEF VRPTW 100 customers
RC207,greedy_insertion,full_ftv,4,1456.524273,True,0,0.442882,3,1061.14,1,37.260331,False,SINTEF VRPTW 100 customers
RC207,nearest_neighbor,fast_only,10,1981.100788,True,0,0.007863,3,1061.14,7,86.695515,False,SINTEF VRPTW 100 customers
RC207,nearest_neighbor,fast_repair,10,1981.100788,True,0,0.007863,3,1061.14,7,86.695515,False,SINTEF VRPTW 100 customers
RC207,nearest_neighbor,fast_repair_merge,6,1995.863108,True,0,0.007863,3,1061.14,3,88.086691,False,SINTEF VRPTW 100 customers
RC207,nearest_neighbor,fast_repair_merge_elim,4,1723.738932,True,0,0.007863,3,1061.14,1,62.442178,False,SINTEF VRPTW 100 customers
RC207,nearest_neighbor,full_ftv,4,1573.719939,True,0,0.007863,3,1061.14,1,48.304648,False,SINTEF VRPTW 100 customers
RC207,regret_insertion,fast_only,5,3006.271309,True,0,0.458137,3,1061.14,2,183.305813,False,SINTEF VRPTW 100 customers
RC207,regret_insertion,fast_repair,5,3006.271309,True,0,0.458137,3,1061.14,2,183.305813,False,SINTEF VRPTW 100 customers
